package,file,line,pattern,snippet,classification
Rcpp,inst/tinytest/test_sugar.R,20,Sys_getenv,"if (Sys.getenv(""RunAllRcppTests"") != ""yes"") exit_file(""Set 'RunAllRcppTests' to 'yes' to run."")",benign
Rcpp,inst/tinytest/test_sugar_var.R,19,Sys_getenv,"if (Sys.getenv(""RunAllRcppTests"") != ""yes"") exit_file(""Set 'RunAllRcppTests' to 'yes' to run."")",benign
Rcpp,inst/tinytest/test_support.R,19,Sys_getenv,"if (Sys.getenv(""RunAllRcppTests"") != ""yes"") exit_file(""Set 'RunAllRcppTests' to 'yes' to run."")",benign
Rcpp,inst/tinytest/test_system.R,19,Sys_getenv,"if (Sys.getenv(""RunAllRcppTests"") != ""yes"") exit_file(""Set 'RunAllRcppTests' to 'yes' to run."")",benign
Rcpp,inst/tinytest/test_table.R,19,Sys_getenv,"if (Sys.getenv(""RunAllRcppTests"") != ""yes"") exit_file(""Set 'RunAllRcppTests' to 'yes' to run."")",benign
Rcpp,inst/tinytest/test_vector.R,20,Sys_getenv,"if (Sys.getenv(""RunAllRcppTests"") != ""yes"") exit_file(""Set 'RunAllRcppTests' to 'yes' to run."")",benign
Rcpp,inst/tinytest/test_vector_old.R,19,Sys_getenv,"if (Sys.getenv(""RunAllRcppTests"") != ""yes"") exit_file(""Set 'RunAllRcppTests' to 'yes' to run."")",benign
Rcpp,inst/tinytest/test_wrap.R,19,Sys_getenv,"if (Sys.getenv(""RunAllRcppTests"") != ""yes"") exit_file(""Set 'RunAllRcppTests' to 'yes' to run."")",benign
Rcpp,inst/tinytest/test_wstring.R,19,Sys_getenv,"if (Sys.getenv(""RunAllRcppTests"") != ""yes"") exit_file(""Set 'RunAllRcppTests' to 'yes' to run."")",benign
Rcpp,inst/tinytest/test_xptr.R,20,Sys_getenv,"if (Sys.getenv(""RunAllRcppTests"") != ""yes"") exit_file(""Set 'RunAllRcppTests' to 'yes' to run."")",benign
Rcpp,inst/tinytest/test_xptr.R,67,fs_write,"writeLines(code, file_path)",benign
Rcpp,inst/tinytest/test_xptr.R,68,system_call,"expect_equal(system(cmd, intern=TRUE), character(0))",benign
Rcpp,inst/tinytest/test_xptr.R,72,fs_write,"writeLines(c(""#define RCPP_USE_FINALIZE_ON_EXIT"", code), file_path)",benign
Rcpp,inst/tinytest/test_xptr.R,73,system_call,"expect_equal(system(cmd, intern=TRUE), ""custom_finalizer was called"")",benign
Rcpp,src/attributes.cpp,2816,eval_parse,"CharacterVector pargs_cv = formalArgs(eval(parse(_[""text""] = args)));",note
Rcpp,src/date.cpp,669,c_getenv,"p = getenv(""TZDIR"");",benign
Rcpp,src/date.cpp,672,c_getenv,"getenv(""R_HOME""));",benign
S7,R/convert.R,81,native_entry,"convert <- .Call(method_, convert, dispatch, environment(), FALSE)",benign
S7,R/external-generic.R,86,ns_hook,#' .onLoad <- function(...) {,benign
S7,R/external-generic.R,92,ns_hook,# TODO?: check/enforce that methods_register() is being called from .onLoad(),benign
S7,R/method-dispatch.R,23,native_entry,".External2(method_call_, sys.function(-1L), sys.frame(-1L))",benign
S7,R/method-introspect.R,42,native_entry,"method <- .Call(method_, generic, dispatch, environment(), FALSE)",benign
S7,R/method-register.R,16,ns_hook,#' in your `.onLoad`. This ensures that all methods are dynamically registered,benign
S7,R/property.R,191,native_entry,".Call(prop_, object, name)",benign
S7,R/property.R,232,native_entry,".Call(prop_set_, object, name, check, value)",benign
S7,R/union.R,95,ns_hook,# See .onLoad() for definition,benign
S7,R/zzz.R,16,native_entry,.Call(S7_object_),benign
S7,R/zzz.R,29,native_entry,.S7_type <<- typeof(.Call(S7_object_)),benign
S7,R/zzz.R,95,ns_hook,# we do this in .onLoad() because dynlib `prop_` symbol,benign
S7,R/zzz.R,128,ns_hook,".onAttach <- function(libname, pkgname) {",note
S7,R/zzz.R,135,ns_hook,.onLoad <- function(...) {,note
V8,R/RcppExports.R,5,native_entry,.Call(`_V8_version`),benign
V8,R/RcppExports.R,9,native_entry,".Call(`_V8_context_eval`, src, ctx, serialize, await)",benign
V8,R/RcppExports.R,13,native_entry,".Call(`_V8_write_array_buffer`, key, data, ctx)",benign
V8,R/RcppExports.R,17,native_entry,".Call(`_V8_context_validate`, src, ctx)",benign
V8,R/RcppExports.R,21,native_entry,".Call(`_V8_context_null`, ctx)",benign
V8,R/RcppExports.R,25,native_entry,".Call(`_V8_make_context`, set_console)",benign
V8,R/V8.R,108,source_call,"#' ctx$source(""https://cdnjs.cloudflare.com/ajax/libs/underscore.js/1.13.6/underscore-min.js"")",benign
V8,R/V8.R,122,source_call,"#' ct2$source(""http://coffeescript.org/v1/browser-compiler/coffee-script.js"")",benign
V8,R/V8.R,220,fs_write,file.create(histfile),note
V8,R/callback.R,6,eval_parse,FUN <- eval(parse(text=strfun)),note
V8,R/callback.R,18,eval_parse,x <- eval(parse(text = str)),note
V8,R/onLoad.R,1,ns_hook,".onAttach <- function(libname, pkg){",note
V8,R/wasm.R,42,source_call,"ctx$source(system.file('js/wasm-feature-detect.js', package = 'V8'))",benign
V8,configure,91,build_net,"curl -sfL ""https://autobrew.github.io/scripts/$PKG_BREW_NAME"" > autobrew",finding
V8,configure,95,build_net,"SCRIPTURL=""https://github.com/jeroen/build-v8-static/releases/download/12.4.254.21/get-v8-linux.sh""",finding
V8,configure,96,build_net,"${R_HOME}/bin/R -s -e ""curl::curl_download('$SCRIPTURL','get-v8-linux.sh')"" && . ./get-v8-linux.sh || true",finding
V8,configure,96,curl_download,"${R_HOME}/bin/R -s -e ""curl::curl_download('$SCRIPTURL','get-v8-linux.sh')"" && . ./get-v8-linux.sh || true",finding
V8,configure,96,http_client,"${R_HOME}/bin/R -s -e ""curl::curl_download('$SCRIPTURL','get-v8-linux.sh')"" && . ./get-v8-linux.sh || true",finding
base64enc,R/URI.R,2,native_entry,".Call(C_URIencode, what, if (is.logical(reserved)) { if (isTRUE(reserved == FALSE)) "";/?:@=&"" else """" } else as.character(reserved))",benign
base64enc,R/UTF8.R,1,native_entry,"checkUTF8 <- function(what, quiet=FALSE, charlen=FALSE, min.char=1L) .Call(utf8_check, what, quiet, charlen, min.char)",benign
base64enc,R/base64.R,20,native_entry,"l <- c(l, .Call(B64_encode, r, linewidth, newline))",benign
base64enc,R/base64.R,25,native_entry,".Call(B64_encode, as.raw(what), linewidth, newline)",benign
base64enc,R/base64.R,40,native_entry,".Call(B64_decode, readLines(what, warn=FALSE), strict)",benign
base64enc,R/base64.R,42,native_entry,".Call(B64_decode, what, strict)",benign
base64enc,R/dataURI.R,17,native_entry,"paste(prefix, if (is.null(encoding)) .Call(C_URIencode, data, NULL) else .Call(B64_encode, data, 0L, NULL), sep='')",benign
bitops,R/bitops.R,2,native_entry,"## ---      ""x <- x + .C(...)""",benign
bitops,R/bitops.R,9,native_entry,"## OTOH: instead of CLASSES & COPY, we should use .Call() !!",benign
bitops,R/bitops.R,13,native_entry,".Call(C_bitFlip, a, bitWidth)",benign
bitops,R/bitops.R,20,native_entry,".Call(C_bitAnd, a, b)",benign
bitops,R/bitops.R,27,native_entry,".Call(C_bitOr, a, b)",benign
bitops,R/bitops.R,33,native_entry,".Call(C_bitXor, a, b)",benign
bitops,R/bitops.R,39,native_entry,".Call(C_bitShiftL, a, b)",benign
bitops,R/bitops.R,45,native_entry,".Call(C_bitShiftR, a, b)",benign
bitops,R/bitops.R,52,native_entry,"x <- x + .C(C_cksum, # ../src/cksum.c",benign
bslib,R/bs-dependencies.R,131,fs_write,"file.copy(precompiled_css, out_file)",note
bslib,R/bs-dependencies.R,179,fs_write,"success_js_files <- file.copy(c(js_files, js_map_files), to, overwrite = TRUE)",note
bslib,R/bs-dependencies.R,276,fs_write,"success <- file.copy(script, dirname(outfile), overwrite = TRUE)",note
bslib,R/bs-theme-preview.R,705,Sys_getenv,Sys.getenv(,benign
bslib,R/bslib-package.R,16,download_file,#' @importFrom utils modifyList packageVersion download.file URLencode getFromNamespace head,benign
bslib,R/imports.R,36,url_conn,"#'   src = paste0(""url("", url, "") format('woff2')"")",benign
bslib,R/onLoad.R,1,ns_hook,".onLoad <- function(libname, pkgname) {",note
bslib,R/shiny-devmode.R,23,Sys_getenv,"!identical(Sys.getenv(""TESTTHAT""), ""true"")",benign
bslib,R/staticimports.R,40,Sys_getenv,"alert <- if (identical(Sys.getenv(""TESTTHAT""), ""true"")) stop else warning",benign
bslib,R/staticimports.R,73,pkg_install,"Please upgrade via install.packages('%s')."",",note
bslib,R/utils.R,64,Sys_getenv,"nzchar(Sys.getenv(""SHINY_SERVER_VERSION"")) && is_shiny_app()",benign
bslib,inst/examples-shiny/brand.yml/app.R,42,Sys_getenv,"Sys.getenv(""R_CONFIG_ACTIVE"") %in%",benign
bslib,inst/examples-shiny/brand.yml/app.R,53,download_file,download.file(,note
bslib,inst/examples-shiny/brand.yml/app.R,57,download_file,download.file(,note
bslib,inst/examples-shiny/brand.yml/app.R,415,load_call,b <- yaml::yaml.load(brand_yml_text()),benign
bslib,inst/examples-shiny/brand.yml/app.R,476,fs_write,"writeLines(input$txt_brand_yml, BRAND_PATH)",benign
bslib,inst/examples-shiny/brand.yml/app.R,489,fs_write,"writeLines(input$txt_brand_yml, file)",note
bslib,inst/examples-shiny/brand.yml/deploy.R,2,pkg_install,"install.packages(c(""shiny"", ""ggplot2"", ""yaml"", ""thematic"", ""markdown""))",note
bslib,inst/examples-shiny/build-a-box/app.R,20,Sys_getenv,"ENABLE_THEMER <- identical(Sys.getenv(""ENABLE_THEMER""), ""true"")",benign
bslib,inst/examples-shiny/build-a-box/deploy.R,2,pkg_install,"install.packages(""shiny"")",note
bslib,inst/examples-shiny/code-editor/deploy.R,2,pkg_install,"install.packages(""shiny"")",note
bslib,inst/themer-demo/app.R,15,source_call,"source(""global.R"")",note
bslib,inst/themer-demo/app.R,84,Sys_getenv,"IS_LEGACY <- as.logical(Sys.getenv(""BSLIB_LEGACY_THEMER_APP"", FALSE))",benign
cachem,R/cache-disk.R,275,fs_write,"saveRDS(value, file = temp_file,",benign
cachem,R/cache-disk.R,281,fs_write,"file.rename(temp_file, file)",benign
cachem,R/cache-disk.R,501,fs_write,"file.create(file.path(dir_, ""__destroyed__""))",note
cachem,R/utils.R,35,native_entry,".Call(C_validate_key, key)",benign
cli,R/aab-rstudio-detect.R,24,Sys_getenv,"envs = Sys.getenv(envs),",note
cli,R/aab-rstudio-detect.R,48,Sys_getenv,"Sys.getenv(""RSTUDIO"") == ""1""",benign
cli,R/aab-rstudio-detect.R,63,Sys_getenv,"(rspid <- Sys.getenv(""RSTUDIO_SESSION_PID"")) != """" &&",benign
cli,R/aab-rstudio-detect.R,91,Sys_getenv,"pane <- Sys.getenv(""RSTUDIO_CHILD_PROCESS_PANE"")",benign
cli,R/aab-rstudio-detect.R,182,Sys_getenv,"installing <- Sys.getenv(""R_PACKAGE_DIR"", """")",benign
cli,R/ansi-hyperlink.R,175,Sys_getenv,"if (Sys.getenv(""R_CLI_HYPERLINK_STYLE"") == ""iterm"") {",benign
cli,R/ansi-hyperlink.R,364,Sys_getenv,"if (Sys.getenv(""R_CLI_HYPERLINK_MODE"") == ""posix"") {",benign
cli,R/ansi-hyperlink.R,393,Sys_getenv,"enabled <- Sys.getenv(""R_CLI_HYPERLINKS"", """")",benign
cli,R/ansi-hyperlink.R,413,Sys_getenv,"if (is_windows() && Sys.getenv(""WT_SESSION"") != """") {",benign
cli,R/ansi-hyperlink.R,419,Sys_getenv,"nzchar(Sys.getenv(""CI"")) ||",benign
cli,R/ansi-hyperlink.R,420,Sys_getenv,"nzchar(Sys.getenv(""TEAMCITY_VERSION""))",benign
cli,R/ansi-hyperlink.R,426,Sys_getenv,"if (nzchar(TERM_PROGRAM <- Sys.getenv(""TERM_PROGRAM""))) {",benign
cli,R/ansi-hyperlink.R,428,Sys_getenv,"Sys.getenv(""TERM_PROGRAM_VERSION""),",benign
cli,R/ansi-hyperlink.R,437,Sys_getenv,"if (nzchar(VTE_VERSION <- Sys.getenv(""VTE_VERSION""))) {",benign
cli,R/ansi-hyperlink.R,469,Sys_getenv,"env <- Sys.getenv(paste0(""R_CLI_"", toupper(x)), NA_character_)",benign
cli,R/ansi-hyperlink.R,541,Sys_getenv,"env <- Sys.getenv(paste0(""R_CLI_"", toupper(x)), NA_character_)",benign
cli,R/ansiex.R,67,native_entry,".Call(clic_ansi_has_any, string, sgr, csi, link)",benign
cli,R/ansiex.R,95,native_entry,"clean <- .Call(clic_ansi_strip, string, sgr, csi, link)",benign
cli,R/ansiex.R,135,native_entry,".Call(clic_ansi_nchar, x, type)",benign
cli,R/ansiex.R,214,native_entry,".Call(clic_ansi_substr, x, start, stop)",benign
cli,R/ansiex.R,269,native_entry,".Call(clic_ansi_substr, text, first, last)",benign
cli,R/ansiex.R,493,native_entry,"x <- .Call(clic_ansi_substr, x, start, ansi_nchar(x) - rl)",benign
cli,R/ansiex.R,657,native_entry,".Call(clic_ansi_substr, xx, from, to)",benign
cli,R/ansiex.R,714,native_entry,"xt <- .Call(clic_ansi_substr, x, rep(1L, lx), rep(as.integer(width), lx))",benign
cli,R/ansiex.R,729,native_entry,xt[bad] <- .Call(,benign
cli,R/ansiex.R,894,native_entry,".Call(clic_ansi_simplify, x, csi == ""keep"")",benign
cli,R/ansiex.R,933,native_entry,".Call(clic_ansi_html, x, csi == ""keep"")",benign
cli,R/cliapp.R,179,Sys_getenv,"if (Sys.getenv(""CLI_NO_BUILTIN_THEME"", """") != ""true"") {",benign
cli,R/containers.R,40,Sys_getenv,"debug <- is_yes(Sys.getenv(""CLI_DEBUG_BAD_END"", """"))",benign
cli,R/defer.R,9,source_call,# * Support for `source()` and `knitr::knit()`,benign
cli,R/defer.R,227,Sys_getenv,"if (identical(Sys.getenv(""TESTTHAT""), ""true"")) {",benign
cli,R/diff.R,44,native_entry,"lcs <- .Call(clic_diff_chr, old, new, max_dist2)",benign
cli,R/diff.R,241,fs_write,"writeLines(format(x, ...))",benign
cli,R/errors.R,6,processx_callr,# The canonical location of this file is in the processx package:,benign
cli,R/errors.R,7,processx_callr,# https://github.com/r-lib/processx/blob/main/R/errors.R,benign
cli,R/errors.R,72,ns_hook,"# * Register print methods via onload_hook() function, call from .onLoad()",benign
cli,R/errors.R,304,fs_write,"writeLines(out, con = default_output())",note
cli,R/errors.R,364,native_entry,"#' @param .NAME Compiled function to call, see [.Call()].",benign
cli,R/errors.R,365,native_entry,"#' @param ... Function arguments, see [.Call()].",benign
cli,R/errors.R,400,native_entry,"#' uses cleancall's [.Call()] wrapper, to enable resource cleanup.",benign
cli,R/errors.R,405,native_entry,"#' @param .NAME Compiled function to call, see [.Call()].",benign
cli,R/errors.R,406,native_entry,"#' @param ... Function arguments, see [.Call()].",benign
cli,R/errors.R,678,fs_write,"writeLines(format_error(x, trace, class, advice, ...))",benign
cli,R/errors.R,690,fs_write,"writeLines(format_trace(x, ...))",benign
cli,R/errors.R,897,Sys_getenv,"if (Sys.getenv(""R_CLI_HYPERLINK_STYLE"") == ""iterm"") {",benign
cli,R/errors.R,1173,Sys_getenv,"} else if (identical(Sys.getenv(""TESTTHAT""), ""true"")) {",benign
cli,R/errors.R,1205,Sys_getenv,"reg_env <- Sys.getenv(""R_LIB_ERROR_REGISTER_PRINT_METHODS"", ""TRUE"")",benign
cli,R/glue.R,38,native_entry,"res <- .Call(glue_, text, f, .open, .close, .cli)",benign
cli,R/glue.R,61,eval_parse,"eval(parse(text = text, keep.source = FALSE), envir)",note
cli,R/glue.R,289,native_entry,".Call(trim_, x)",benign
cli,R/hash.R,21,native_entry,"x[!na] <- .Call(clic_sha256, x[!na])",benign
cli,R/hash.R,34,native_entry,".Call(clic_sha256_raw, x)",benign
cli,R/hash.R,68,native_entry,".Call(clic_sha256_file, paths)",benign
cli,R/hash.R,91,native_entry,"x[!na] <- .Call(clic_sha1, x[!na])",benign
cli,R/hash.R,104,native_entry,".Call(clic_sha1_raw, x)",benign
cli,R/hash.R,138,native_entry,".Call(clic_sha1_file, paths)",benign
cli,R/hash.R,163,native_entry,"x[!na] <- .Call(clic_md5, x[!na])",benign
cli,R/hash.R,176,native_entry,".Call(clic_md5_raw, x)",benign
cli,R/hash.R,207,native_entry,".Call(clic_md5_file, paths)",benign
cli,R/hash.R,521,native_entry,"x[!na] <- .Call(clic_xxhash, x[!na])",benign
cli,R/hash.R,533,native_entry,".Call(clic_xxhash_raw, x)",benign
cli,R/hash.R,566,native_entry,".Call(clic_xxhash_file, paths)",benign
cli,R/hash.R,578,native_entry,"x[!na] <- .Call(clic_xxhash64, x[!na])",benign
cli,R/hash.R,587,native_entry,".Call(clic_xxhash64_raw, x)",benign
cli,R/hash.R,609,native_entry,".Call(clic_xxhash64_file, paths)",benign
cli,R/keypress.R,32,native_entry,"ret <- .Call(cli_keypress, block)",benign
cli,R/keypress.R,69,Sys_getenv,"Sys.getenv(""R_GUI_APP_VERSION"") == """" &&",benign
cli,R/keypress.R,72,Sys_getenv,"Sys.getenv(""EMACS"") != ""t"" &&",benign
cli,R/keypress.R,73,Sys_getenv,"Sys.getenv(""TERM"") != ""dumb""",benign
cli,R/num-ansi-colors.R,44,Sys_getenv,"if ((env <- Sys.getenv(""R_CLI_NUM_COLORS"", """")) != """") {",benign
cli,R/num-ansi-colors.R,71,Sys_getenv,"if (!is.na(Sys.getenv(""NO_COLOR"", NA_character_))) return(1L)",benign
cli,R/num-ansi-colors.R,184,Sys_getenv,"ct <- Sys.getenv(""COLORTERM"", NA_character_)",benign
cli,R/num-ansi-colors.R,210,system_call,"system2(""cmd"", c(""/c"", ""echo 1 >NUL""))",note
cli,R/num-ansi-colors.R,221,system_call,"system2(""cmd"", c(""/c"", ""echo 1 >NUL""))",note
cli,R/num-ansi-colors.R,236,Sys_getenv,"Sys.getenv(""ConEmuANSI"") == ""ON"" ||",benign
cli,R/num-ansi-colors.R,237,Sys_getenv,"Sys.getenv(""CMDER_ROOT"") != """"",benign
cli,R/num-ansi-colors.R,241,Sys_getenv,"if (Sys.getenv(""ANSICON"") != """") return(default %||% 8L)",benign
cli,R/num-ansi-colors.R,253,system_call,"as.numeric(system(""tput colors 2>/dev/null"", intern = TRUE))[1]",note
cli,R/num-ansi-colors.R,268,Sys_getenv,"if (cols == 8 && identical(Sys.getenv(""TERM""), ""xterm"")) {",benign
cli,R/num-ansi-colors.R,294,Sys_getenv,"term <- Sys.getenv(""TERM"")",benign
cli,R/num-ansi-colors.R,312,Sys_getenv,"(Sys.getenv(""EMACS"") != """" || Sys.getenv(""INSIDE_EMACS"") != """") &&",benign
cli,R/num-ansi-colors.R,318,Sys_getenv,"ver <- Sys.getenv(""INSIDE_EMACS"")",benign
cli,R/onload.R,29,ns_hook,".onLoad <- function(libname, pkgname) {",note
cli,R/onload.R,33,Sys_getenv,"if (Sys.getenv(""R_CLI_HIDE_CURSOR"") != ""false"" && isatty(stdout())) {",benign
cli,R/onload.R,45,Sys_getenv,"rstudio_r_fix <<- (Sys.getenv(""RSTUDIO"") == 1) + 0L",benign
cli,R/onload.R,51,Sys_getenv,"clienv$speed_time <- as.double(Sys.getenv(""CLI_SPEED_TIME"", ""1.0""))",benign
cli,R/onload.R,53,Sys_getenv,"tt <- as.integer(Sys.getenv(""CLI_TICK_TIME"", NA_character_))",benign
cli,R/onload.R,63,native_entry,.Call(,benign
cli,R/onload.R,74,native_entry,`__cli_update_due` <<- .Call(clic_make_timer),benign
cli,R/onload.R,79,native_entry,"function() .Call(clic_update_due),",benign
cli,R/onload.R,136,processx_callr,"if (is.null(getOption(""callr.condition_handler_cli_message""))) {",benign
cli,R/onload.R,137,processx_callr,options(callr.condition_handler_cli_message = cli__default_handler),benign
cli,R/onload.R,142,native_entry,if (!clienv$unloaded) .Call(clic_unload),benign
cli,R/onload.R,146,ns_hook,.onUnload <- function(libpath) {,note
cli,R/progress-along.R,128,native_entry,".Call(clic_progress_along, sax, clienv$progress[[id]])",benign
cli,R/progress-client.R,320,native_entry,start <- .Call(clic_get_time),benign
cli,R/progress-client.R,451,native_entry,now <- .Call(clic_get_time),benign
cli,R/progress-client.R,452,native_entry,upd <- .Call(clic_update_due),benign
cli,R/progress-server.R,231,processx_callr,"processx::process$new(say, c(args, text))",benign
cli,R/progress-server.R,235,native_entry,now <- .Call(clic_get_time),benign
cli,R/progress-utils.R,32,Sys_getenv,"tolower(Sys.getenv(""R_PROGRESS_NO_EXAMPLES"")) != ""true""",benign
cli,R/progress-utils.R,36,Sys_getenv,"if (identical(Sys.getenv(""NOT_CRAN""), ""true"")) {",benign
cli,R/progress-utils.R,39,Sys_getenv,"Sys.getenv(""_R_CHECK_PACKAGE_NAME_"", """") != """"",benign
cli,R/progress-variables.R,121,native_entry,secs <- (.Call(clic_get_time) - pb$start) * clienv$speed_time,benign
cli,R/progress-variables.R,147,native_entry,s <- (.Call(clic_get_time) - pb$start) * clienv$speed_time,benign
cli,R/progress-variables.R,182,native_entry,(.Call(clic_get_time) - pb$start) * clienv$speed_time,benign
cli,R/progress-variables.R,243,native_entry,elapsed <- (.Call(clic_get_time) - pb$start) * clienv$speed_time,benign
cli,R/simple-theme.R,186,Sys_getenv,"isatty(stdout()) && Sys.getenv(""TERM_PROGRAM"", """") == ""iTerm.app""",benign
cli,R/simple-theme.R,202,system_call,out <- suppressWarnings(system2(,note
cli,R/status-bar.R,444,native_entry,.Call(clic_tick_reset),benign
cli,R/themes.R,327,Sys_getenv,"dark <- if (Sys.getenv(""RSTUDIO"", ""0"") == ""1"") {",benign
cli,R/themes.R,332,Sys_getenv,"Sys.getenv(""ESS_BACKGROUND_MODE"", ""light"") == ""dark""",benign
cli,R/timer.R,7,native_entry,.Call(clic_tick_reset),benign
cli,R/timer.R,20,native_entry,".Call(clic_tick_set, clienv$tick_time, clienv$speed_time)",benign
cli,R/timer.R,25,native_entry,".Call(clic_tick_pause, state)",benign
cli,R/timer.R,29,native_entry,".Call(clic_tick_resume, state)",benign
cli,R/tree.R,15,processx_callr,"#'   package = c(""processx"", ""backports"", ""assertthat"", ""Matrix"",",benign
cli,R/tree.R,18,processx_callr,"#'     ""rcmdcheck"", ""callr"", ""pkgconfig"", ""lattice""),",benign
cli,R/tree.R,26,processx_callr,"#'     c(""callr"", ""clisymbols"", ""crayon"", ""desc"", ""digest"", ""prettyunits"",",benign
cli,R/tree.R,28,processx_callr,"#'     c(""processx"", ""R6""), character(0), character(0)",benign
cli,R/tty.R,13,Sys_getenv,"} else if (identical(Sys.getenv(""TESTTHAT""), ""true"")) {",benign
cli,R/tty.R,72,Sys_getenv,"Sys.getenv(""R_GUI_APP_VERSION"") != """"",benign
cli,R/tty.R,82,Sys_getenv,"Sys.getenv(""EMACS"") != """" || Sys.getenv(""INSIDE_EMACS"") != """"",benign
